GEO.id,GEOID,GEO.display-label,P003001,HD02_VD01,HD01_VD02,HD02_VD02,P003003,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1400000US45059920202,45059920202,"Census Tract 9202.02, Laurens County, South Carolina",3912,819,3882,821,0,13,11,16,0,13,0,13,0,13,19,30,0,13,19,30
1400000US45059920301,45059920301,"Census Tract 9203.01, Laurens County, South Carolina",3911,359,2848,408,842,282,20,24,0,13,0,13,116,164,85,54,0,13,85,54
1400000US45059920302,45059920302,"Census Tract 9203.02, Laurens County, South Carolina",4208,507,2332,299,1780,473,5,11,10,17,10,15,61,57,10,14,0,13,10,14
1400000US45059920400,45059920400,"Census Tract 9204, Laurens County, South Carolina",5337,414,3404,373,1925,408,0,18,0,18,0,18,0,18,8,21,0,18,8,21
1400000US45059920501,45059920501,"Census Tract 9205.01, Laurens County, South Carolina",1659,233,1209,180,450,165,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US45059920502,45059920502,"Census Tract 9205.02, Laurens County, South Carolina",5830,568,3541,444,1833,374,0,18,53,50,0,18,274,249,129,85,0,18,129,85
1400000US45059920600,45059920600,"Census Tract 9206, Laurens County, South Carolina",4634,389,2824,293,1678,319,0,13,0,13,0,13,17,30,115,93,72,86,43,33
1400000US45059920700,45059920700,"Census Tract 9207, Laurens County, South Carolina",4492,415,1919,310,2530,412,0,13,14,23,0,13,0,13,29,28,0,13,29,28
1400000US45059920800,45059920800,"Census Tract 9208, Laurens County, South Carolina",5256,409,4096,342,1020,305,0,18,50,37,0,18,19,26,71,71,5,11,66,70
1400000US45059920900,45059920900,"Census Tract 9209, Laurens County, South Carolina",2276,252,1735,264,348,161,0,13,9,16,0,13,59,96,125,89,6,14,119,89
1400000US45059921001,45059921001,"Census Tract 9210.01, Laurens County, South Carolina",2634,323,1699,312,903,249,0,13,0,13,0,13,0,13,32,50,0,13,32,50
1400000US45059921002,45059921002,"Census Tract 9210.02, Laurens County, South Carolina",2778,404,2205,383,487,154,0,13,0,13,0,13,5,9,81,88,0,13,81,88
1400000US45061920100,45061920100,"Census Tract 9201, Lee County, South Carolina",1766,245,1069,204,644,188,29,43,0,13,0,13,0,13,24,28,0,13,24,28
1400000US45061920200,45061920200,"Census Tract 9202, Lee County, South Carolina",4436,350,2080,284,2201,282,0,13,0,13,0,13,20,28,135,101,60,87,75,80
1400000US45061920301,45061920301,"Census Tract 9203.01, Lee County, South Carolina",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US45061920302,45061920302,"Census Tract 9203.02, Lee County, South Carolina",5171,434,968,178,3913,468,6,13,24,30,0,18,13,19,247,197,0,18,247,197
1400000US45061920400,45061920400,"Census Tract 9204, Lee County, South Carolina",4391,450,1478,240,2678,429,6,10,0,13,0,13,200,191,29,36,0,13,29,36
1400000US45061920500,45061920500,"Census Tract 9205, Lee County, South Carolina",1643,199,376,125,1250,199,17,24,0,13,0,13,0,13,0,13,0,13,0,13
1400000US45061920600,45061920600,"Census Tract 9206, Lee County, South Carolina",1483,231,277,142,1206,263,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US45063020100,45063020100,"Census Tract 201, Lexington County, South Carolina",2463,257,1893,270,492,194,6,11,0,13,0,13,13,22,59,61,0,13,59,61
1400000US45063020201,45063020201,"Census Tract 202.01, Lexington County, South Carolina",2866,271,2383,386,374,240,0,13,55,74,0,13,0,13,54,76,39,73,15,26
1400000US45063020202,45063020202,"Census Tract 202.02, Lexington County, South Carolina",2199,239,1437,185,739,156,0,13,9,13,0,13,12,36,2,7,2,7,0,13
1400000US45063020300,45063020300,"Census Tract 203, Lexington County, South Carolina",4549,471,3547,496,711,260,0,13,215,206,0,13,76,101,0,13,0,13,0,13
1400000US45063020505,45063020505,"Census Tract 205.05, Lexington County, South Carolina",3864,401,3078,369,711,223,0,13,34,40,0,13,0,13,41,51,0,13,41,51
1400000US45063020506,45063020506,"Census Tract 205.06, Lexington County, South Carolina",3752,380,3164,317,483,293,0,13,26,36,0,13,13,16,66,70,0,13,66,70
1400000US45063020507,45063020507,"Census Tract 205.07, Lexington County, South Carolina",6603,594,5169,572,1099,371,0,18,65,83,0,18,0,18,270,196,0,18,270,196
1400000US45063020508,45063020508,"Census Tract 205.08, Lexington County, South Carolina",2355,223,2242,221,43,43,19,27,18,21,0,13,7,13,26,35,0,13,26,35
1400000US45063020509,45063020509,"Census Tract 205.09, Lexington County, South Carolina",3208,274,2032,297,866,233,35,55,110,113,0,13,112,171,53,69,36,66,17,22
1400000US45063020510,45063020510,"Census Tract 205.10, Lexington County, South Carolina",4914,561,2646,297,1739,558,0,13,42,47,0,13,181,272,306,203,119,158,187,125
1400000US45063020511,45063020511,"Census Tract 205.11, Lexington County, South Carolina",3379,376,1616,309,1391,270,0,13,144,95,9,15,62,52,157,104,0,13,157,104
1400000US45063020601,45063020601,"Census Tract 206.01, Lexington County, South Carolina",4071,435,2925,415,869,261,0,13,180,136,0,13,37,55,60,56,0,13,60,56
1400000US45063020602,45063020602,"Census Tract 206.02, Lexington County, South Carolina",3976,335,3375,311,542,241,33,37,0,13,0,13,4,10,22,31,0,13,22,31
1400000US45063020604,45063020604,"Census Tract 206.04, Lexington County, South Carolina",3429,348,2916,343,458,149,0,13,0,13,0,13,2,6,53,91,0,13,53,91
1400000US45063020605,45063020605,"Census Tract 206.05, Lexington County, South Carolina",1783,182,1508,179,176,72,0,13,77,79,0,13,2,4,20,24,11,19,9,14
1400000US45063020703,45063020703,"Census Tract 207.03, Lexington County, South Carolina",4076,337,3680,356,248,137,1,3,0,13,0,13,61,90,86,62,0,13,86,62
1400000US45063020705,45063020705,"Census Tract 207.05, Lexington County, South Carolina",3807,478,2434,429,1196,250,0,13,0,13,25,40,0,13,152,129,15,27,137,137
1400000US45063020706,45063020706,"Census Tract 207.06, Lexington County, South Carolina",3128,400,1449,388,1612,332,28,44,0,13,0,13,0,13,39,53,10,17,29,50
1400000US45063020707,45063020707,"Census Tract 207.07, Lexington County, South Carolina",3814,351,2575,236,854,332,0,13,118,115,0,13,167,237,100,116,29,45,71,109
1400000US45063020708,45063020708,"Census Tract 207.08, Lexington County, South Carolina",2703,356,2538,357,70,79,0,13,0,13,0,13,0,13,95,98,0,13,95,98
1400000US45063020801,45063020801,"Census Tract 208.01, Lexington County, South Carolina",1512,303,1319,327,193,123,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US45063020802,45063020802,"Census Tract 208.02, Lexington County, South Carolina",2563,258,1893,303,530,247,4,6,83,134,0,13,13,22,40,40,18,30,22,29
1400000US45063020803,45063020803,"Census Tract 208.03, Lexington County, South Carolina",3417,473,2088,572,1167,318,19,27,0,13,0,13,0,13,143,151,0,13,143,151
1400000US45063020804,45063020804,"Census Tract 208.04, Lexington County, South Carolina",2762,369,2051,340,689,290,0,13,0,13,0,13,22,50,0,13,0,13,0,13
1400000US45063020805,45063020805,"Census Tract 208.05, Lexington County, South Carolina",5623,605,4368,604,801,325,110,141,30,43,0,18,0,18,314,297,0,18,314,297
1400000US45063020903,45063020903,"Census Tract 209.03, Lexington County, South Carolina",4779,551,4530,530,139,119,26,32,0,13,0,13,65,87,19,31,0,13,19,31
1400000US45063020904,45063020904,"Census Tract 209.04, Lexington County, South Carolina",3164,473,2658,379,365,296,0,13,0,13,0,13,119,185,22,27,0,13,22,27
1400000US45063020905,45063020905,"Census Tract 209.05, Lexington County, South Carolina",3687,437,3047,465,602,377,0,13,0,13,0,13,0,13,38,43,0,13,38,43
1400000US45063020906,45063020906,"Census Tract 209.06, Lexington County, South Carolina",3922,340,3802,329,28,32,18,30,0,13,0,13,0,13,74,69,0,13,74,69
1400000US45063020907,45063020907,"Census Tract 209.07, Lexington County, South Carolina",6037,641,4564,439,1146,561,0,18,0,18,0,18,123,173,204,137,79,86,125,122
1400000US45063020908,45063020908,"Census Tract 209.08, Lexington County, South Carolina",3006,367,2500,369,266,92,22,38,41,44,0,13,0,13,177,157,70,102,107,116
1400000US45063021009,45063021009,"Census Tract 210.09, Lexington County, South Carolina",8670,660,7318,711,970,321,0,18,33,36,0,18,210,295,139,125,27,47,112,107
1400000US45063021014,45063021014,"Census Tract 210.14, Lexington County, South Carolina",5447,416,4473,377,325,211,0,18,217,138,39,48,217,214,176,96,0,18,176,96
1400000US45063021017,45063021017,"Census Tract 210.17, Lexington County, South Carolina",7847,637,6950,652,739,187,0,18,85,129,0,18,14,22,59,44,14,23,45,42
1400000US45063021018,45063021018,"Census Tract 210.18, Lexington County, South Carolina",4830,501,4572,508,221,128,0,13,24,37,0,13,0,13,13,27,0,13,13,27
1400000US45063021019,45063021019,"Census Tract 210.19, Lexington County, South Carolina",1565,154,1378,138,83,92,104,150,0,13,0,13,0,13,0,13,0,13,0,13
1400000US45063021020,45063021020,"Census Tract 210.20, Lexington County, South Carolina",3579,299,2935,297,464,145,0,13,20,36,0,13,103,123,57,53,11,18,46,49
1400000US45063021021,45063021021,"Census Tract 210.21, Lexington County, South Carolina",1530,135,1457,188,2,4,0,13,0,13,0,13,23,30,48,56,48,56,0,13
1400000US45063021022,45063021022,"Census Tract 210.22, Lexington County, South Carolina",3771,311,3346,318,231,163,0,13,140,184,11,14,15,25,28,35,0,13,28,35
1400000US45063021023,45063021023,"Census Tract 210.23, Lexington County, South Carolina",2625,302,2392,314,214,169,0,13,0,13,0,13,11,24,8,13,8,13,0,13
1400000US45063021024,45063021024,"Census Tract 210.24, Lexington County, South Carolina",4000,333,3678,270,64,65,0,13,69,49,0,13,142,225,47,68,0,13,47,68
1400000US45063021025,45063021025,"Census Tract 210.25, Lexington County, South Carolina",3294,308,3260,311,15,24,0,13,0,13,0,13,0,13,19,22,0,13,19,22
1400000US45063021026,45063021026,"Census Tract 210.26, Lexington County, South Carolina",4372,294,4268,300,86,78,0,13,0,13,0,13,0,13,18,28,0,13,18,28
1400000US45063021027,45063021027,"Census Tract 210.27, Lexington County, South Carolina",4168,348,3574,308,80,89,0,13,499,272,0,13,7,16,8,13,0,13,8,13
1400000US45063021028,45063021028,"Census Tract 210.28, Lexington County, South Carolina",3482,434,2555,377,652,300,0,13,54,50,0,13,1,5,220,174,0,13,220,174
1400000US45063021029,45063021029,"Census Tract 210.29, Lexington County, South Carolina",3958,598,2665,417,888,346,0,13,106,100,0,13,14,31,285,161,27,26,258,160
1400000US45063021030,45063021030,"Census Tract 210.30, Lexington County, South Carolina",4490,371,3830,368,290,173,0,13,339,239,0,13,0,13,31,51,0,13,31,51
1400000US45063021031,45063021031,"Census Tract 210.31, Lexington County, South Carolina",3977,370,3546,325,431,264,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US45063021032,45063021032,"Census Tract 210.32, Lexington County, South Carolina",3618,285,3487,300,49,36,8,13,68,127,0,13,0,13,6,15,0,13,6,15
1400000US45063021033,45063021033,"Census Tract 210.33, Lexington County, South Carolina",4521,328,3399,337,764,184,39,47,146,208,0,13,0,13,173,120,0,13,173,120
1400000US45063021034,45063021034,"Census Tract 210.34, Lexington County, South Carolina",4529,361,3527,360,796,180,0,13,36,37,0,13,104,111,66,68,0,13,66,68
1400000US45063021106,45063021106,"Census Tract 211.06, Lexington County, South Carolina",2967,216,2606,172,350,116,0,13,0,13,11,18,0,13,0,13,0,13,0,13
1400000US45063021109,45063021109,"Census Tract 211.09, Lexington County, South Carolina",3377,211,2309,297,846,200,0,13,138,148,0,13,84,145,0,13,0,13,0,13
1400000US45063021110,45063021110,"Census Tract 211.10, Lexington County, South Carolina",3196,291,2574,263,486,154,3,6,57,66,0,13,38,45,38,55,0,13,38,55
1400000US45063021111,45063021111,"Census Tract 211.11, Lexington County, South Carolina",2433,258,1511,185,737,184,30,46,15,23,0,13,0,13,140,174,0,13,140,174
1400000US45063021112,45063021112,"Census Tract 211.12, Lexington County, South Carolina",3250,270,2766,284,325,121,41,63,118,108,0,13,0,13,0,13,0,13,0,13
1400000US45063021113,45063021113,"Census Tract 211.13, Lexington County, South Carolina",3124,355,1920,307,1105,312,0,13,63,58,0,13,0,13,36,53,0,13,36,53
1400000US45063021114,45063021114,"Census Tract 211.14, Lexington County, South Carolina",3765,377,3040,417,511,323,0,13,40,43,0,13,123,186,51,56,24,39,27,38
1400000US45063021115,45063021115,"Census Tract 211.15, Lexington County, South Carolina",2116,312,1957,315,146,122,0,13,0,13,0,13,0,13,13,21,0,13,13,21
1400000US45063021116,45063021116,"Census Tract 211.16, Lexington County, South Carolina",3276,483,2364,330,578,332,0,13,36,38,0,13,0,13,298,223,57,64,241,224
1400000US45063021203,45063021203,"Census Tract 212.03, Lexington County, South Carolina",5048,265,4754,322,89,91,19,23,0,18,0,18,58,81,128,173,0,18,128,173
1400000US45063021204,45063021204,"Census Tract 212.04, Lexington County, South Carolina",3386,229,3037,221,231,105,5,9,38,37,13,23,0,13,62,52,0,13,62,52
1400000US45063021205,45063021205,"Census Tract 212.05, Lexington County, South Carolina",3057,247,2908,253,2,5,0,13,4,9,0,13,0,13,143,189,0,13,143,189
1400000US45063021206,45063021206,"Census Tract 212.06, Lexington County, South Carolina",2903,323,2491,245,336,262,0,13,0,13,0,13,8,13,68,70,0,13,68,70
1400000US45063021303,45063021303,"Census Tract 213.03, Lexington County, South Carolina",2859,418,2858,418,1,3,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US45063021304,45063021304,"Census Tract 213.04, Lexington County, South Carolina",4163,450,3852,469,88,84,0,13,47,63,0,13,136,183,40,65,0,13,40,65
1400000US45063021305,45063021305,"Census Tract 213.05, Lexington County, South Carolina",2825,260,2457,279,220,190,0,13,0,13,0,13,126,144,22,28,0,13,22,28
1400000US45063021306,45063021306,"Census Tract 213.06, Lexington County, South Carolina",3861,360,3432,333,149,172,0,13,0,13,0,13,224,170,56,53,17,29,39,45
1400000US45063021307,45063021307,"Census Tract 213.07, Lexington County, South Carolina",1789,253,1555,326,187,210,0,13,20,36,0,13,6,10,21,34,0,13,21,34
1400000US45063021308,45063021308,"Census Tract 213.08, Lexington County, South Carolina",4479,478,3349,465,1052,388,38,65,0,13,0,13,14,24,26,31,16,25,10,17
1400000US45063021402,45063021402,"Census Tract 214.02, Lexington County, South Carolina",3939,288,1706,245,2022,360,49,61,59,86,0,13,22,47,81,94,0,13,81,94
1400000US45063021403,45063021403,"Census Tract 214.03, Lexington County, South Carolina",2440,328,1877,291,406,387,0,13,9,15,0,13,62,98,86,101,67,96,19,28
1400000US45063021404,45063021404,"Census Tract 214.04, Lexington County, South Carolina",2638,343,2120,317,422,184,0,13,0,13,0,13,0,13,96,139,0,13,96,139
1400000US45063980100,45063980100,"Census Tract 9801, Lexington County, South Carolina",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US45065920100,45065920100,"Census Tract 9201, McCormick County, South Carolina",2549,236,1553,147,880,217,0,13,21,32,0,13,0,13,95,79,0,13,95,79
1400000US45065920200,45065920200,"Census Tract 9202, McCormick County, South Carolina",5549,302,2185,222,3327,254,0,18,1,2,0,18,15,20,21,20,0,18,21,20
1400000US45065920300,45065920300,"Census Tract 9203, McCormick County, South Carolina",1993,256,1206,177,756,193,0,13,1,2,0,13,0,13,30,26,0,13,30,26
1400000US45067950100,45067950100,"Census Tract 9501, Marion County, South Carolina",4806,487,1834,294,2968,494,0,13,0,13,0,13,0,13,4,6,0,13,4,6
1400000US45067950200,45067950200,"Census Tract 9502, Marion County, South Carolina",6787,671,2657,393,3778,582,119,101,147,158,0,18,0,18,86,116,0,18,86,116
1400000US45067950300,45067950300,"Census Tract 9503, Marion County, South Carolina",2765,336,679,140,2031,344,0,13,0,13,0,13,4,8,51,74,0,13,51,74
1400000US45067950400,45067950400,"Census Tract 9504, Marion County, South Carolina",4113,479,2172,380,1777,443,57,68,0,13,0,13,0,13,107,96,8,13,99,95
1400000US45067950500,45067950500,"Census Tract 9505, Marion County, South Carolina",4472,486,2422,353,2050,450,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US45067950600,45067950600,"Census Tract 9506, Marion County, South Carolina",5964,543,1666,374,4004,486,0,18,44,80,0,18,164,132,86,87,10,24,76,84
1400000US45067950700,45067950700,"Census Tract 9507, Marion County, South Carolina",1517,312,807,271,710,233,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US45067950800,45067950800,"Census Tract 9508, Marion County, South Carolina",2271,326,1241,304,946,241,0,13,0,13,0,13,81,111,3,13,0,13,3,13
1400000US45069960100,45069960100,"Census Tract 9601, Marlboro County, South Carolina",3182,416,1780,337,1233,227,54,52,0,13,0,13,0,13,115,85,21,38,94,85
1400000US45069960200,45069960200,"Census Tract 9602, Marlboro County, South Carolina",5642,555,1412,330,4048,448,61,71,2,5,0,18,15,17,104,124,75,122,29,33
1400000US45069960301,45069960301,"Census Tract 9603.01, Marlboro County, South Carolina",5148,541,2152,376,2876,506,33,35,66,39,0,18,21,38,0,18,0,18,0,18
1400000US45069960302,45069960302,"Census Tract 9603.02, Marlboro County, South Carolina",5110,338,1708,191,2981,309,67,46,10,20,0,18,210,64,134,85,57,63,77,56
1400000US45069960400,45069960400,"Census Tract 9604, Marlboro County, South Carolina",5317,417,2788,279,1550,318,428,162,13,22,26,41,48,67,464,237,0,18,464,237
1400000US45069960500,45069960500,"Census Tract 9605, Marlboro County, South Carolina",1827,298,631,180,984,230,203,107,0,13,0,13,5,10,4,8,0,13,4,8
1400000US45069960600,45069960600,"Census Tract 9606, Marlboro County, South Carolina",2316,292,1384,217,715,155,215,205,0,13,0,13,0,13,2,6,0,13,2,6
1400000US45071950100,45071950100,"Census Tract 9501, Newberry County, South Carolina",3698,289,2753,257,751,211,0,13,5,9,0,13,25,39,164,151,0,13,164,151
1400000US45071950201,45071950201,"Census Tract 9502.01, Newberry County, South Carolina",2775,368,1163,193,817,242,0,13,0,13,0,13,732,339,63,71,0,13,63,71
1400000US45071950202,45071950202,"Census Tract 9502.02, Newberry County, South Carolina",7364,659,4726,620,1839,467,0,18,152,180,0,18,523,364,124,103,34,51,90,91
1400000US45071950300,45071950300,"Census Tract 9503, Newberry County, South Carolina",3260,284,2430,253,695,190,0,13,0,13,0,13,34,41,101,76,0,13,101,76
1400000US45071950502,45071950502,"Census Tract 9505.02, Newberry County, South Carolina",5593,554,1673,315,3135,537,10,19,0,18,0,18,514,366,261,221,0,18,261,221
1400000US45071950601,45071950601,"Census Tract 9506.01, Newberry County, South Carolina",4601,486,3163,417,1416,405,0,13,0,13,0,13,0,13,22,21,0,13,22,21
1400000US45071950602,45071950602,"Census Tract 9506.02, Newberry County, South Carolina",5828,533,4872,506,942,245,0,18,0,18,0,18,0,18,14,26,0,18,14,26
1400000US45071950700,45071950700,"Census Tract 9507, Newberry County, South Carolina",4395,348,2425,300,1474,269,0,13,32,47,0,13,269,200,195,145,65,101,130,87
1400000US45073030100,45073030100,"Census Tract 301, Oconee County, South Carolina",4016,378,3891,383,19,28,13,23,0,13,0,13,6,6,87,73,0,13,87,73
1400000US45073030200,45073030200,"Census Tract 302, Oconee County, South Carolina",5879,497,5826,486,42,63,10,17,0,18,0,18,0,18,1,2,1,2,0,18
1400000US45073030300,45073030300,"Census Tract 303, Oconee County, South Carolina",6976,603,6857,594,29,35,0,18,7,16,0,18,12,18,71,64,13,17,58,64
1400000US45073030401,45073030401,"Census Tract 304.01, Oconee County, South Carolina",6758,447,5413,514,563,166,4,9,0,18,0,18,535,230,243,141,87,97,156,125
1400000US45073030402,45073030402,"Census Tract 304.02, Oconee County, South Carolina",1590,217,1557,208,7,12,0,13,0,13,0,13,7,13,19,21,8,9,11,21
1400000US45073030500,45073030500,"Census Tract 305, Oconee County, South Carolina",4585,385,4285,369,86,78,8,13,23,24,0,13,15,18,168,130,0,13,168,130
1400000US45073030601,45073030601,"Census Tract 306.01, Oconee County, South Carolina",4454,472,4062,495,254,193,0,13,0,13,0,13,0,13,138,126,30,52,108,113
1400000US45073030602,45073030602,"Census Tract 306.02, Oconee County, South Carolina",4385,390,3872,375,442,292,8,14,47,62,0,13,0,13,16,21,0,13,16,21
1400000US45073030701,45073030701,"Census Tract 307.01, Oconee County, South Carolina",3367,345,2275,316,965,278,38,46,0,13,0,13,3,5,86,101,6,9,80,101
1400000US45073030702,45073030702,"Census Tract 307.02, Oconee County, South Carolina",5967,567,4583,583,1035,271,0,18,204,91,0,18,28,52,117,90,31,50,86,72
1400000US45073030800,45073030800,"Census Tract 308, Oconee County, South Carolina",6960,662,4991,606,1624,505,11,18,67,93,0,18,151,132,116,97,45,73,71,62
1400000US45073030901,45073030901,"Census Tract 309.01, Oconee County, South Carolina",2885,391,2826,393,0,13,0,13,34,35,0,13,25,43,0,13,0,13,0,13
1400000US45073030902,45073030902,"Census Tract 309.02, Oconee County, South Carolina",8173,579,7834,532,59,74,6,13,0,18,0,18,0,18,274,242,0,18,274,242
1400000US45073031000,45073031000,"Census Tract 310, Oconee County, South Carolina",4791,497,4294,526,353,195,0,13,0,13,0,13,57,80,87,69,57,60,30,40
1400000US45073031100,45073031100,"Census Tract 311, Oconee County, South Carolina",3633,282,3500,292,81,81,0,13,21,28,0,13,11,23,20,26,10,17,10,19
1400000US45075010100,45075010100,"Census Tract 101, Orangeburg County, South Carolina",4994,625,1928,398,3060,705,0,13,0,13,0,13,3,11,3,5,3,5,0,13
1400000US45075010200,45075010200,"Census Tract 102, Orangeburg County, South Carolina",4991,637,1311,253,3188,582,174,113,25,34,0,13,66,61,227,249,0,13,227,249
1400000US45075010300,45075010300,"Census Tract 103, Orangeburg County, South Carolina",6357,620,1638,233,4235,538,0,18,235,224,0,18,196,237,53,57,0,18,53,57
1400000US45075010400,45075010400,"Census Tract 104, Orangeburg County, South Carolina",3894,405,1519,259,2162,282,41,55,42,44,0,13,25,33,105,87,47,70,58,56
1400000US45075010500,45075010500,"Census Tract 105, Orangeburg County, South Carolina",3957,439,1413,269,2393,367,24,32,0,13,0,13,116,128,11,17,0,13,11,17
1400000US45075010600,45075010600,"Census Tract 106, Orangeburg County, South Carolina",4804,635,1079,262,3623,669,2,4,0,13,0,13,80,98,20,24,2,3,18,23
1400000US45075010700,45075010700,"Census Tract 107, Orangeburg County, South Carolina",2837,463,1003,201,1827,441,0,13,6,11,0,13,1,5,0,13,0,13,0,13
1400000US45075010800,45075010800,"Census Tract 108, Orangeburg County, South Carolina",4433,477,607,159,3779,476,0,13,18,31,0,13,15,26,14,31,0,13,14,31
1400000US45075010900,45075010900,"Census Tract 109, Orangeburg County, South Carolina",8455,545,3484,427,4684,653,74,67,199,150,0,18,0,18,14,25,0,18,14,25
1400000US45075011000,45075011000,"Census Tract 110, Orangeburg County, South Carolina",5720,517,1476,329,4072,521,0,18,125,118,0,18,19,31,28,31,0,18,28,31
1400000US45075011100,45075011100,"Census Tract 111, Orangeburg County, South Carolina",3316,548,187,72,3017,537,0,13,112,142,0,13,0,13,0,13,0,13,0,13
1400000US45075011200,45075011200,"Census Tract 112, Orangeburg County, South Carolina",2719,371,114,112,2560,387,0,13,8,17,0,13,4,9,33,32,0,13,33,32
1400000US45075011300,45075011300,"Census Tract 113, Orangeburg County, South Carolina",3253,375,412,185,2780,405,0,13,0,13,0,13,61,99,0,13,0,13,0,13
1400000US45075011400,45075011400,"Census Tract 114, Orangeburg County, South Carolina",3867,421,830,194,2949,399,0,13,45,57,19,41,11,18,13,20,0,13,13,20
1400000US45075011500,45075011500,"Census Tract 115, Orangeburg County, South Carolina",3993,585,1473,384,2520,526,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US45075011600,45075011600,"Census Tract 116, Orangeburg County, South Carolina",6210,715,3197,503,2891,561,0,18,0,18,0,18,0,18,122,104,0,18,122,104
1400000US45075011700,45075011700,"Census Tract 117, Orangeburg County, South Carolina",5111,518,3476,425,1493,269,15,26,0,18,0,18,89,134,38,36,0,18,38,36
1400000US45075011800,45075011800,"Census Tract 118, Orangeburg County, South Carolina",5204,521,2020,338,3141,524,33,37,0,18,0,18,0,18,10,9,0,18,10,9
1400000US45075011900,45075011900,"Census Tract 119, Orangeburg County, South Carolina",3981,318,2766,311,1109,229,45,37,0,13,0,13,0,13,61,47,0,13,61,47
1400000US45075012000,45075012000,"Census Tract 120, Orangeburg County, South Carolina",3740,311,1798,218,1809,235,26,39,39,33,0,13,0,13,68,61,0,13,68,61
1400000US45077010100,45077010100,"Census Tract 101, Pickens County, South Carolina",2927,271,2717,236,78,88,0,13,37,34,0,13,56,90,39,45,0,13,39,45
1400000US45077010200,45077010200,"Census Tract 102, Pickens County, South Carolina",4318,453,4092,428,92,94,23,29,11,18,0,13,11,18,89,81,0,13,89,81
1400000US45077010300,45077010300,"Census Tract 103, Pickens County, South Carolina",5367,398,5076,370,110,110,0,18,25,28,0,18,0,18,156,143,86,131,70,62
1400000US45077010401,45077010401,"Census Tract 104.01, Pickens County, South Carolina",1885,186,1835,184,0,13,20,30,7,11,0,13,0,13,23,27,0,13,23,27
1400000US45077010402,45077010402,"Census Tract 104.02, Pickens County, South Carolina",4994,421,4791,425,177,100,0,13,0,13,0,13,1,4,25,49,0,13,25,49
1400000US45077010403,45077010403,"Census Tract 104.03, Pickens County, South Carolina",1905,172,1849,182,27,41,0,13,0,13,0,13,0,13,29,38,0,13,29,38
1400000US45077010501,45077010501,"Census Tract 105.01, Pickens County, South Carolina",2881,295,2776,306,25,33,0,13,0,13,0,13,10,15,70,97,70,97,0,13
1400000US45077010502,45077010502,"Census Tract 105.02, Pickens County, South Carolina",3243,323,2977,350,266,157,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US45077010601,45077010601,"Census Tract 106.01, Pickens County, South Carolina",3513,362,3425,371,35,55,0,13,0,13,0,13,40,46,13,23,0,13,13,23
1400000US45077010602,45077010602,"Census Tract 106.02, Pickens County, South Carolina",6702,471,6508,451,64,64,35,39,26,41,0,18,0,18,69,67,0,18,69,67
1400000US45077010700,45077010700,"Census Tract 107, Pickens County, South Carolina",4548,367,4129,370,67,67,184,182,19,20,0,13,0,13,149,113,60,72,89,57
1400000US45077010801,45077010801,"Census Tract 108.01, Pickens County, South Carolina",4923,501,3932,488,741,277,0,13,0,13,0,13,98,106,152,140,24,37,128,138
1400000US45077010802,45077010802,"Census Tract 108.02, Pickens County, South Carolina",3162,303,2820,311,262,123,14,23,43,52,0,13,0,13,23,26,0,13,23,26
1400000US45077010803,45077010803,"Census Tract 108.03, Pickens County, South Carolina",4705,454,3414,352,588,181,91,96,35,56,0,13,422,311,155,96,34,38,121,88
1400000US45077010804,45077010804,"Census Tract 108.04, Pickens County, South Carolina",3353,343,2922,282,233,161,0,13,14,20,0,13,85,103,99,105,0,13,99,105
