GEO.id,GEOID,GEO.display-label,P003001,HD02_VD01,P003003_1,HD02_VD02,P003003,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone
1400000US47037016100,47037016100,"Census Tract 161, Davidson County, Tennessee",2172,405,885,273,1240,301
1400000US47037016200,47037016200,"Census Tract 162, Davidson County, Tennessee",3346,533,905,322,2310,375
1400000US47037016300,47037016300,"Census Tract 163, Davidson County, Tennessee",2272,394,605,227,1449,436
1400000US47037016400,47037016400,"Census Tract 164, Davidson County, Tennessee",2634,526,2364,481,62,43
1400000US47037016500,47037016500,"Census Tract 165, Davidson County, Tennessee",5079,764,4068,642,463,180
1400000US47037016600,47037016600,"Census Tract 166, Davidson County, Tennessee",2086,266,1403,286,240,150
1400000US47037016700,47037016700,"Census Tract 167, Davidson County, Tennessee",5408,420,4575,500,176,142
1400000US47037016800,47037016800,"Census Tract 168, Davidson County, Tennessee",4049,350,3536,392,178,218
1400000US47037016900,47037016900,"Census Tract 169, Davidson County, Tennessee",4455,413,4055,419,255,67
1400000US47037017000,47037017000,"Census Tract 170, Davidson County, Tennessee",2450,347,1555,302,825,178
1400000US47037017100,47037017100,"Census Tract 171, Davidson County, Tennessee",1840,225,958,205,714,151
1400000US47037017200,47037017200,"Census Tract 172, Davidson County, Tennessee",1270,273,1111,291,33,30
1400000US47037017300,47037017300,"Census Tract 173, Davidson County, Tennessee",3906,518,1983,405,429,127
1400000US47037017401,47037017401,"Census Tract 174.01, Davidson County, Tennessee",2268,454,1203,432,536,287
1400000US47037017402,47037017402,"Census Tract 174.02, Davidson County, Tennessee",5890,623,4150,694,1314,466
1400000US47037017500,47037017500,"Census Tract 175, Davidson County, Tennessee",2780,516,2373,550,295,194
1400000US47037017701,47037017701,"Census Tract 177.01, Davidson County, Tennessee",1991,225,1889,233,0,127
1400000US47037017702,47037017702,"Census Tract 177.02, Davidson County, Tennessee",4860,558,4519,541,189,112
1400000US47037017800,47037017800,"Census Tract 178, Davidson County, Tennessee",4992,373,4412,427,353,176
1400000US47037017901,47037017901,"Census Tract 179.01, Davidson County, Tennessee",4282,344,3976,439,58,65
1400000US47037017902,47037017902,"Census Tract 179.02, Davidson County, Tennessee",4421,358,4243,347,50,56
1400000US47037018000,47037018000,"Census Tract 180, Davidson County, Tennessee",4723,451,4281,439,230,223
1400000US47037018101,47037018101,"Census Tract 181.01, Davidson County, Tennessee",4403,482,2746,412,674,276
1400000US47037018102,47037018102,"Census Tract 181.02, Davidson County, Tennessee",3632,223,3369,275,39,31
1400000US47037018201,47037018201,"Census Tract 182.01, Davidson County, Tennessee",3119,263,2736,237,83,75
1400000US47037018202,47037018202,"Census Tract 182.02, Davidson County, Tennessee",6222,545,4531,517,1300,464
1400000US47037018203,47037018203,"Census Tract 182.03, Davidson County, Tennessee",1448,157,1401,152,0,127
1400000US47037018301,47037018301,"Census Tract 183.01, Davidson County, Tennessee",6954,633,5715,498,935,495
1400000US47037018302,47037018302,"Census Tract 183.02, Davidson County, Tennessee",2764,270,2497,264,267,166
1400000US47037018401,47037018401,"Census Tract 184.01, Davidson County, Tennessee",5982,528,4975,518,798,299
1400000US47037018404,47037018404,"Census Tract 184.04, Davidson County, Tennessee",4182,396,3767,425,302,184
1400000US47037018405,47037018405,"Census Tract 184.05, Davidson County, Tennessee",5122,256,4843,321,167,113
1400000US47037018407,47037018407,"Census Tract 184.07, Davidson County, Tennessee",3873,295,3108,336,193,129
1400000US47037018408,47037018408,"Census Tract 184.08, Davidson County, Tennessee",3438,227,3053,267,71,79
1400000US47037018409,47037018409,"Census Tract 184.09, Davidson County, Tennessee",3398,235,3145,234,172,166
1400000US47037018410,47037018410,"Census Tract 184.10, Davidson County, Tennessee",2846,318,2470,378,165,114
1400000US47037018500,47037018500,"Census Tract 185, Davidson County, Tennessee",5430,343,5342,345,39,69
1400000US47037018601,47037018601,"Census Tract 186.01, Davidson County, Tennessee",2402,304,2340,323,33,54
1400000US47037018602,47037018602,"Census Tract 186.02, Davidson County, Tennessee",4048,193,3810,227,61,50
1400000US47037018700,47037018700,"Census Tract 187, Davidson County, Tennessee",3421,239,3300,242,18,29
1400000US47037018801,47037018801,"Census Tract 188.01, Davidson County, Tennessee",5363,471,5015,471,227,156
1400000US47037018803,47037018803,"Census Tract 188.03, Davidson County, Tennessee",3192,236,2828,306,212,153
1400000US47037018804,47037018804,"Census Tract 188.04, Davidson County, Tennessee",5003,388,4035,299,560,372
1400000US47037018901,47037018901,"Census Tract 189.01, Davidson County, Tennessee",2746,444,2228,282,227,146
1400000US47037018902,47037018902,"Census Tract 189.02, Davidson County, Tennessee",2510,285,1912,303,489,339
1400000US47037018904,47037018904,"Census Tract 189.04, Davidson County, Tennessee",4013,486,2520,508,730,345
1400000US47037018905,47037018905,"Census Tract 189.05, Davidson County, Tennessee",2802,510,1800,433,305,179
1400000US47037019003,47037019003,"Census Tract 190.03, Davidson County, Tennessee",4559,519,2739,568,682,224
1400000US47037019004,47037019004,"Census Tract 190.04, Davidson County, Tennessee",4041,548,2853,481,486,157
1400000US47037019005,47037019005,"Census Tract 190.05, Davidson County, Tennessee",3139,491,1647,421,855,335
1400000US47037019006,47037019006,"Census Tract 190.06, Davidson County, Tennessee",5495,548,3189,463,1306,306
1400000US47037019105,47037019105,"Census Tract 191.05, Davidson County, Tennessee",4818,557,3692,517,680,249
1400000US47037019106,47037019106,"Census Tract 191.06, Davidson County, Tennessee",3531,234,2862,268,375,113
1400000US47037019108,47037019108,"Census Tract 191.08, Davidson County, Tennessee",2930,448,1631,508,622,202
1400000US47037019109,47037019109,"Census Tract 191.09, Davidson County, Tennessee",4373,369,2600,451,860,280
1400000US47037019110,47037019110,"Census Tract 191.10, Davidson County, Tennessee",3519,439,2136,370,652,190
1400000US47037019111,47037019111,"Census Tract 191.11, Davidson County, Tennessee",4405,382,2357,346,1459,398
1400000US47037019112,47037019112,"Census Tract 191.12, Davidson County, Tennessee",3749,463,1938,487,1083,376
1400000US47037019114,47037019114,"Census Tract 191.14, Davidson County, Tennessee",7251,469,5769,467,831,192
1400000US47037019115,47037019115,"Census Tract 191.15, Davidson County, Tennessee",3481,285,2561,264,704,284
1400000US47037019116,47037019116,"Census Tract 191.16, Davidson County, Tennessee",5910,521,4431,494,1166,418
1400000US47037019117,47037019117,"Census Tract 191.17, Davidson County, Tennessee",3535,306,1375,346,1762,383
1400000US47037019118,47037019118,"Census Tract 191.18, Davidson County, Tennessee",4360,381,2548,404,1320,352
1400000US47037019200,47037019200,"Census Tract 192, Davidson County, Tennessee",3223,354,1825,226,1339,353
1400000US47037019300,47037019300,"Census Tract 193, Davidson County, Tennessee",3064,409,565,235,2318,388
1400000US47037019400,47037019400,"Census Tract 194, Davidson County, Tennessee",3114,344,947,200,2054,332
1400000US47037019500,47037019500,"Census Tract 195, Davidson County, Tennessee",4450,1032,2546,398,1517,607
1400000US47037019600,47037019600,"Census Tract 196, Davidson County, Tennessee",3097,338,2349,339,514,251
1400000US47037980100,47037980100,"Census Tract 9801, Davidson County, Tennessee",0,127,0,127,0,127
1400000US47037980200,47037980200,"Census Tract 9802, Davidson County, Tennessee",0,127,0,127,0,127
1400000US47039955001,47039955001,"Census Tract 9550.01, Decatur County, Tennessee",1724,270,1622,279,0,127
1400000US47039955002,47039955002,"Census Tract 9550.02, Decatur County, Tennessee",5063,366,4677,386,175,69
1400000US47039955101,47039955101,"Census Tract 9551.01, Decatur County, Tennessee",2021,319,1881,306,88,48
1400000US47039955102,47039955102,"Census Tract 9551.02, Decatur County, Tennessee",2908,312,2834,320,14,21
1400000US47041920101,47041920101,"Census Tract 9201.01, DeKalb County, Tennessee",2643,475,2638,477,0,127
1400000US47041920102,47041920102,"Census Tract 9201.02, DeKalb County, Tennessee",4166,370,4037,401,43,79
1400000US47041920200,47041920200,"Census Tract 9202, DeKalb County, Tennessee",6496,393,5872,484,209,102
1400000US47041920300,47041920300,"Census Tract 9203, DeKalb County, Tennessee",5264,432,5060,438,42,30
1400000US47043060100,47043060100,"Census Tract 601, Dickson County, Tennessee",4738,471,4590,448,29,43
1400000US47043060200,47043060200,"Census Tract 602, Dickson County, Tennessee",6292,486,6010,464,156,99
1400000US47043060300,47043060300,"Census Tract 603, Dickson County, Tennessee",6041,421,5864,431,23,25
1400000US47043060401,47043060401,"Census Tract 604.01, Dickson County, Tennessee",2703,267,2682,267,9,14
1400000US47043060402,47043060402,"Census Tract 604.02, Dickson County, Tennessee",5602,382,5292,381,166,107
1400000US47043060501,47043060501,"Census Tract 605.01, Dickson County, Tennessee",5814,477,5133,479,361,360
1400000US47043060502,47043060502,"Census Tract 605.02, Dickson County, Tennessee",2870,322,2632,339,115,121
1400000US47043060601,47043060601,"Census Tract 606.01, Dickson County, Tennessee",4083,423,3603,429,305,223
1400000US47043060602,47043060602,"Census Tract 606.02, Dickson County, Tennessee",5926,472,4845,495,678,295
1400000US47043060700,47043060700,"Census Tract 607, Dickson County, Tennessee",4643,396,4389,389,140,130
1400000US47045964000,47045964000,"Census Tract 9640, Dyer County, Tennessee",6630,438,6291,418,307,122
1400000US47045964200,47045964200,"Census Tract 9642, Dyer County, Tennessee",5902,528,4839,403,899,293
1400000US47045964300,47045964300,"Census Tract 9643, Dyer County, Tennessee",5453,649,4120,445,943,463
1400000US47045964400,47045964400,"Census Tract 9644, Dyer County, Tennessee",6793,753,3431,605,2886,384
1400000US47045964500,47045964500,"Census Tract 9645, Dyer County, Tennessee",2290,207,2212,198,63,96
1400000US47045964600,47045964600,"Census Tract 9646, Dyer County, Tennessee",2551,268,2502,271,19,24
1400000US47045964800,47045964800,"Census Tract 9648, Dyer County, Tennessee",3483,404,3405,409,14,23
1400000US47045964900,47045964900,"Census Tract 9649, Dyer County, Tennessee",5072,499,4632,563,409,260
1400000US47047060300,47047060300,"Census Tract 603, Fayette County, Tennessee",3140,301,1446,208,1659,234
1400000US47047060401,47047060401,"Census Tract 604.01, Fayette County, Tennessee",2898,347,2419,330,479,198
1400000US47047060402,47047060402,"Census Tract 604.02, Fayette County, Tennessee",3333,422,2592,394,668,213
1400000US47047060403,47047060403,"Census Tract 604.03, Fayette County, Tennessee",4174,426,3106,374,1012,373
1400000US47047060404,47047060404,"Census Tract 604.04, Fayette County, Tennessee",4133,313,2956,389,1047,396
1400000US47047060501,47047060501,"Census Tract 605.01, Fayette County, Tennessee",4275,360,2788,393,1432,230
1400000US47047060502,47047060502,"Census Tract 605.02, Fayette County, Tennessee",3877,416,2849,392,947,359
1400000US47047060600,47047060600,"Census Tract 606, Fayette County, Tennessee",3719,351,2341,298,1262,254
1400000US47047060701,47047060701,"Census Tract 607.01, Fayette County, Tennessee",2563,309,2020,281,543,310
1400000US47047060702,47047060702,"Census Tract 607.02, Fayette County, Tennessee",2398,241,1609,151,749,216
1400000US47047060800,47047060800,"Census Tract 608, Fayette County, Tennessee",2948,395,1947,339,984,304
1400000US47049965000,47049965000,"Census Tract 9650, Fentress County, Tennessee",3303,398,3225,401,0,127
1400000US47049965100,47049965100,"Census Tract 9651, Fentress County, Tennessee",4365,392,4305,405,0,127
1400000US47049965200,47049965200,"Census Tract 9652, Fentress County, Tennessee",5698,464,5647,465,0,127
1400000US47049965300,47049965300,"Census Tract 9653, Fentress County, Tennessee",4411,322,4343,319,10,16
1400000US47051960100,47051960100,"Census Tract 9601, Franklin County, Tennessee",3660,484,3406,479,72,46
1400000US47051960201,47051960201,"Census Tract 9602.01, Franklin County, Tennessee",5832,469,5553,527,54,52
1400000US47051960202,47051960202,"Census Tract 9602.02, Franklin County, Tennessee",5333,312,5065,353,65,48
1400000US47051960300,47051960300,"Census Tract 9603, Franklin County, Tennessee",3105,320,2898,376,81,86
1400000US47051960400,47051960400,"Census Tract 9604, Franklin County, Tennessee",7255,492,6363,540,253,139
1400000US47051960500,47051960500,"Census Tract 9605, Franklin County, Tennessee",3851,494,3137,397,464,114
1400000US47051960600,47051960600,"Census Tract 9606, Franklin County, Tennessee",4955,354,4445,401,190,64
1400000US47051960700,47051960700,"Census Tract 9607, Franklin County, Tennessee",3900,551,3703,507,80,48
1400000US47051960800,47051960800,"Census Tract 9608, Franklin County, Tennessee",3163,346,2610,322,92,55
1400000US47053966100,47053966100,"Census Tract 9661, Gibson County, Tennessee",2557,298,2078,256,366,137
1400000US47053966200,47053966200,"Census Tract 9662, Gibson County, Tennessee",3693,368,3114,291,421,206
1400000US47053966300,47053966300,"Census Tract 9663, Gibson County, Tennessee",2570,319,2102,334,411,386
1400000US47053966400,47053966400,"Census Tract 9664, Gibson County, Tennessee",5768,430,4846,419,877,329
1400000US47053966500,47053966500,"Census Tract 9665, Gibson County, Tennessee",4708,402,3428,330,1117,335
1400000US47053966600,47053966600,"Census Tract 9666, Gibson County, Tennessee",1861,289,1696,289,112,93
1400000US47053966700,47053966700,"Census Tract 9667, Gibson County, Tennessee",6056,525,4367,431,1655,335
1400000US47053966800,47053966800,"Census Tract 9668, Gibson County, Tennessee",1282,200,1218,200,64,83
1400000US47053966900,47053966900,"Census Tract 9669, Gibson County, Tennessee",3228,421,794,208,2434,385
1400000US47053967000,47053967000,"Census Tract 9670, Gibson County, Tennessee",7429,486,5471,479,1794,445
1400000US47053967100,47053967100,"Census Tract 9671, Gibson County, Tennessee",4985,301,4807,315,71,54
1400000US47053967300,47053967300,"Census Tract 9673, Gibson County, Tennessee",1142,222,1061,232,0,127
1400000US47053967400,47053967400,"Census Tract 9674, Gibson County, Tennessee",3736,337,3666,337,46,26
1400000US47053980100,47053980100,"Census Tract 9801, Gibson County, Tennessee",0,127,0,127,0,127
1400000US47055920100,47055920100,"Census Tract 9201, Giles County, Tennessee",3423,289,3095,276,226,129
1400000US47055920200,47055920200,"Census Tract 9202, Giles County, Tennessee",4100,467,3411,351,537,212
1400000US47055920300,47055920300,"Census Tract 9203, Giles County, Tennessee",6037,523,4938,508,974,285
1400000US47055920400,47055920400,"Census Tract 9204, Giles County, Tennessee",3431,455,2996,471,370,198
1400000US47055920500,47055920500,"Census Tract 9205, Giles County, Tennessee",4947,458,4230,466,703,322
1400000US47055920600,47055920600,"Census Tract 9206, Giles County, Tennessee",2971,353,2877,364,26,32
1400000US47055920700,47055920700,"Census Tract 9207, Giles County, Tennessee",1619,205,1474,222,69,76
1400000US47055920800,47055920800,"Census Tract 9208, Giles County, Tennessee",3030,286,2635,293,292,161
1400000US47057500100,47057500100,"Census Tract 5001, Grainger County, Tennessee",3667,398,3617,396,0,127
1400000US47057500200,47057500200,"Census Tract 5002, Grainger County, Tennessee",4964,460,4880,460,26,26
1400000US47057500300,47057500300,"Census Tract 5003, Grainger County, Tennessee",6383,804,6089,804,38,37
1400000US47057500401,47057500401,"Census Tract 5004.01, Grainger County, Tennessee",2560,309,2560,309,0,127
1400000US47057500402,47057500402,"Census Tract 5004.02, Grainger County, Tennessee",4845,501,4740,503,5,10
1400000US47059090100,47059090100,"Census Tract 901, Greene County, Tennessee",6732,846,6049,848,651,255
1400000US47059090200,47059090200,"Census Tract 902, Greene County, Tennessee",2569,260,2388,216,101,92
1400000US47059090300,47059090300,"Census Tract 903, Greene County, Tennessee",5565,405,4972,441,321,218
1400000US47059090400,47059090400,"Census Tract 904, Greene County, Tennessee",5660,415,5306,441,37,40
1400000US47059090500,47059090500,"Census Tract 905, Greene County, Tennessee",6754,570,6619,568,0,127
1400000US47059090600,47059090600,"Census Tract 906, Greene County, Tennessee",3445,339,3412,337,0,127
1400000US47059090700,47059090700,"Census Tract 907, Greene County, Tennessee",2523,246,2495,255,0,127
1400000US47059090800,47059090800,"Census Tract 908, Greene County, Tennessee",4697,488,4525,476,148,123
1400000US47059090900,47059090900,"Census Tract 909, Greene County, Tennessee",5435,559,5265,564,29,47
1400000US47059091000,47059091000,"Census Tract 910, Greene County, Tennessee",7339,508,7124,490,30,44
1400000US47059091100,47059091100,"Census Tract 911, Greene County, Tennessee",3493,293,3461,293,0,127
1400000US47059091200,47059091200,"Census Tract 912, Greene County, Tennessee",3601,395,3573,398,0,127
1400000US47059091300,47059091300,"Census Tract 913, Greene County, Tennessee",4576,437,4551,436,0,127
1400000US47059091400,47059091400,"Census Tract 914, Greene County, Tennessee",2715,263,2577,250,72,70
1400000US47059091500,47059091500,"Census Tract 915, Greene County, Tennessee",3068,324,3002,335,0,127
1400000US47061955000,47061955000,"Census Tract 9550, Grundy County, Tennessee",2869,270,2365,269,0,127
1400000US47061955100,47061955100,"Census Tract 9551, Grundy County, Tennessee",1867,337,1762,324,23,24
1400000US47061955200,47061955200,"Census Tract 9552, Grundy County, Tennessee",3681,278,3213,298,0,127
1400000US47061955300,47061955300,"Census Tract 9553, Grundy County, Tennessee",5493,452,4694,544,50,72
1400000US47063100100,47063100100,"Census Tract 1001, Hamblen County, Tennessee",6637,644,5588,617,604,277
1400000US47063100200,47063100200,"Census Tract 1002, Hamblen County, Tennessee",5614,473,4728,422,401,151
1400000US47063100300,47063100300,"Census Tract 1003, Hamblen County, Tennessee",3252,447,2873,530,198,138
1400000US47063100400,47063100400,"Census Tract 1004, Hamblen County, Tennessee",6044,597,4778,574,574,211
1400000US47063100500,47063100500,"Census Tract 1005, Hamblen County, Tennessee",3145,299,2943,316,186,194
1400000US47063100600,47063100600,"Census Tract 1006, Hamblen County, Tennessee",7516,624,7405,605,56,90
1400000US47063100700,47063100700,"Census Tract 1007, Hamblen County, Tennessee",5607,472,5391,468,101,80
1400000US47063100800,47063100800,"Census Tract 1008, Hamblen County, Tennessee",3661,426,3383,411,70,73
1400000US47063100900,47063100900,"Census Tract 1009, Hamblen County, Tennessee",4646,463,4419,471,29,37
1400000US47063101000,47063101000,"Census Tract 1010, Hamblen County, Tennessee",4814,328,4680,358,85,88
1400000US47063101100,47063101100,"Census Tract 1011, Hamblen County, Tennessee",4820,448,4805,452,0,127
1400000US47063101200,47063101200,"Census Tract 1012, Hamblen County, Tennessee",6101,487,5896,544,144,152
1400000US47065000400,47065000400,"Census Tract 4, Hamilton County, Tennessee",3351,384,206,177,3012,349
1400000US47065000600,47065000600,"Census Tract 6, Hamilton County, Tennessee",2862,316,2415,278,98,131
1400000US47065000700,47065000700,"Census Tract 7, Hamilton County, Tennessee",3924,323,3693,314,117,137
1400000US47065000800,47065000800,"Census Tract 8, Hamilton County, Tennessee",1768,904,1318,812,442,134
1400000US47065001100,47065001100,"Census Tract 11, Hamilton County, Tennessee",1707,361,401,148,920,219
1400000US47065001200,47065001200,"Census Tract 12, Hamilton County, Tennessee",3296,395,253,116,3033,368
1400000US47065001300,47065001300,"Census Tract 13, Hamilton County, Tennessee",1821,334,678,197,934,241
1400000US47065001400,47065001400,"Census Tract 14, Hamilton County, Tennessee",1507,413,625,256,801,244
1400000US47065001600,47065001600,"Census Tract 16, Hamilton County, Tennessee",2184,358,455,122,1679,369
1400000US47065001800,47065001800,"Census Tract 18, Hamilton County, Tennessee",3211,406,2129,379,969,253
1400000US47065001900,47065001900,"Census Tract 19, Hamilton County, Tennessee",4417,555,231,167,4098,520
1400000US47065002000,47065002000,"Census Tract 20, Hamilton County, Tennessee",1033,210,174,64,771,166
1400000US47065002300,47065002300,"Census Tract 23, Hamilton County, Tennessee",1147,250,705,208,352,118
1400000US47065002400,47065002400,"Census Tract 24, Hamilton County, Tennessee",4088,695,2908,546,513,205
1400000US47065002500,47065002500,"Census Tract 25, Hamilton County, Tennessee",4626,524,1701,357,2517,439
1400000US47065002600,47065002600,"Census Tract 26, Hamilton County, Tennessee",2126,342,889,291,988,388
1400000US47065002800,47065002800,"Census Tract 28, Hamilton County, Tennessee",3918,386,2794,367,938,371
1400000US47065002900,47065002900,"Census Tract 29, Hamilton County, Tennessee",2359,271,1129,157,1185,250
1400000US47065003000,47065003000,"Census Tract 30, Hamilton County, Tennessee",2575,433,1084,215,1263,579
1400000US47065003100,47065003100,"Census Tract 31, Hamilton County, Tennessee",1716,366,1114,282,572,153
1400000US47065003200,47065003200,"Census Tract 32, Hamilton County, Tennessee",3259,425,329,133,2735,378
1400000US47065003300,47065003300,"Census Tract 33, Hamilton County, Tennessee",7109,486,1057,201,5684,483
1400000US47065003400,47065003400,"Census Tract 34, Hamilton County, Tennessee",4409,566,2935,452,1134,435
1400000US47065010101,47065010101,"Census Tract 101.01, Hamilton County, Tennessee",6032,390,5712,374,29,47
1400000US47065010103,47065010103,"Census Tract 101.03, Hamilton County, Tennessee",3509,386,3287,336,222,231
1400000US47065010104,47065010104,"Census Tract 101.04, Hamilton County, Tennessee",3860,431,3828,424,0,127
1400000US47065010201,47065010201,"Census Tract 102.01, Hamilton County, Tennessee",2876,350,2876,350,0,127
1400000US47065010202,47065010202,"Census Tract 102.02, Hamilton County, Tennessee",3929,326,3829,359,65,99
1400000US47065010303,47065010303,"Census Tract 103.03, Hamilton County, Tennessee",2905,246,2843,259,62,75
1400000US47065010304,47065010304,"Census Tract 103.04, Hamilton County, Tennessee",5270,305,5139,312,81,87
1400000US47065010305,47065010305,"Census Tract 103.05, Hamilton County, Tennessee",3079,284,3001,270,0,127
1400000US47065010306,47065010306,"Census Tract 103.06, Hamilton County, Tennessee",3898,433,3789,460,65,62
1400000US47065010307,47065010307,"Census Tract 103.07, Hamilton County, Tennessee",4977,452,4880,453,67,83
1400000US47065010411,47065010411,"Census Tract 104.11, Hamilton County, Tennessee",6182,477,5645,501,310,383
1400000US47065010412,47065010412,"Census Tract 104.12, Hamilton County, Tennessee",5590,352,5418,351,154,124
1400000US47065010413,47065010413,"Census Tract 104.13, Hamilton County, Tennessee",4213,317,4002,318,45,71
1400000US47065010431,47065010431,"Census Tract 104.31, Hamilton County, Tennessee",6652,460,5866,461,275,137
1400000US47065010432,47065010432,"Census Tract 104.32, Hamilton County, Tennessee",6540,498,6266,507,182,159
1400000US47065010433,47065010433,"Census Tract 104.33, Hamilton County, Tennessee",5059,567,4543,598,414,244
1400000US47065010434,47065010434,"Census Tract 104.34, Hamilton County, Tennessee",1774,266,1705,290,69,103
1400000US47065010435,47065010435,"Census Tract 104.35, Hamilton County, Tennessee",5858,509,5507,525,29,32
1400000US47065010501,47065010501,"Census Tract 105.01, Hamilton County, Tennessee",6370,535,5781,470,333,409
1400000US47065010502,47065010502,"Census Tract 105.02, Hamilton County, Tennessee",3241,295,2732,281,271,132
1400000US47065010600,47065010600,"Census Tract 106, Hamilton County, Tennessee",2628,272,2503,275,71,111
1400000US47065010700,47065010700,"Census Tract 107, Hamilton County, Tennessee",2714,224,2267,279,276,190
1400000US47065010800,47065010800,"Census Tract 108, Hamilton County, Tennessee",4084,275,3464,291,362,146
1400000US47065010901,47065010901,"Census Tract 109.01, Hamilton County, Tennessee",1818,534,1513,496,129,132
1400000US47065010902,47065010902,"Census Tract 109.02, Hamilton County, Tennessee",638,122,638,122,0,127
1400000US47065010903,47065010903,"Census Tract 109.03, Hamilton County, Tennessee",5874,488,5021,512,535,180
1400000US47065011001,47065011001,"Census Tract 110.01, Hamilton County, Tennessee",1666,147,1666,147,0,127
1400000US47065011002,47065011002,"Census Tract 110.02, Hamilton County, Tennessee",6529,362,6375,374,0,127
1400000US47065011100,47065011100,"Census Tract 111, Hamilton County, Tennessee",6731,210,6633,217,0,127
1400000US47065011201,47065011201,"Census Tract 112.01, Hamilton County, Tennessee",6871,444,6221,452,263,169
1400000US47065011203,47065011203,"Census Tract 112.03, Hamilton County, Tennessee",6253,623,5067,635,667,327
1400000US47065011204,47065011204,"Census Tract 112.04, Hamilton County, Tennessee",5311,550,4919,563,9,14
1400000US47065011311,47065011311,"Census Tract 113.11, Hamilton County, Tennessee",6058,650,4603,565,1205,317
1400000US47065011314,47065011314,"Census Tract 113.14, Hamilton County, Tennessee",4746,314,4093,304,579,215
1400000US47065011321,47065011321,"Census Tract 113.21, Hamilton County, Tennessee",6432,586,4886,394,531,221
1400000US47065011323,47065011323,"Census Tract 113.23, Hamilton County, Tennessee",6046,578,5023,515,790,267
1400000US47065011324,47065011324,"Census Tract 113.24, Hamilton County, Tennessee",4070,416,3350,306,342,169
1400000US47065011325,47065011325,"Census Tract 113.25, Hamilton County, Tennessee",5343,373,4049,393,842,306
1400000US47065011326,47065011326,"Census Tract 113.26, Hamilton County, Tennessee",4693,436,3811,459,386,196
1400000US47065011402,47065011402,"Census Tract 114.02, Hamilton County, Tennessee",6448,734,1417,367,4570,597
1400000US47065011411,47065011411,"Census Tract 114.11, Hamilton County, Tennessee",3126,369,1913,174,1074,408
1400000US47065011413,47065011413,"Census Tract 114.13, Hamilton County, Tennessee",8018,542,6150,562,1692,402
1400000US47065011442,47065011442,"Census Tract 114.42, Hamilton County, Tennessee",2833,243,2163,278,507,270
1400000US47065011443,47065011443,"Census Tract 114.43, Hamilton County, Tennessee",5594,831,4353,713,1140,473
1400000US47065011444,47065011444,"Census Tract 114.44, Hamilton County, Tennessee",3627,528,503,259,3023,538
1400000US47065011445,47065011445,"Census Tract 114.45, Hamilton County, Tennessee",3638,421,2410,334,1213,392
1400000US47065011446,47065011446,"Census Tract 114.46, Hamilton County, Tennessee",3325,379,2719,278,520,187
1400000US47065011447,47065011447,"Census Tract 114.47, Hamilton County, Tennessee",7132,485,6413,540,508,262
1400000US47065011600,47065011600,"Census Tract 116, Hamilton County, Tennessee",5644,413,4566,609,484,291
1400000US47065011700,47065011700,"Census Tract 117, Hamilton County, Tennessee",3736,258,3307,281,358,200
1400000US47065011800,47065011800,"Census Tract 118, Hamilton County, Tennessee",6559,338,5912,509,488,294
1400000US47065011900,47065011900,"Census Tract 119, Hamilton County, Tennessee",1678,244,1165,191,295,135
1400000US47065012000,47065012000,"Census Tract 120, Hamilton County, Tennessee",1894,166,1814,164,40,42
1400000US47065012100,47065012100,"Census Tract 121, Hamilton County, Tennessee",5683,631,5510,627,0,127
1400000US47065012200,47065012200,"Census Tract 122, Hamilton County, Tennessee",2899,417,139,151,2666,415
1400000US47065012300,47065012300,"Census Tract 123, Hamilton County, Tennessee",4780,520,1524,352,3018,470
1400000US47065012400,47065012400,"Census Tract 124, Hamilton County, Tennessee",3411,477,2175,397,954,231
1400000US47065980100,47065980100,"Census Tract 9801, Hamilton County, Tennessee",0,127,0,127,0,127
1400000US47065980200,47065980200,"Census Tract 9802, Hamilton County, Tennessee",203,107,174,111,15,23
1400000US47067960500,47067960500,"Census Tract 9605, Hancock County, Tennessee",2396,287,2369,287,0,127
1400000US47067960600,47067960600,"Census Tract 9606, Hancock County, Tennessee",4386,287,4282,287,14,17
1400000US47069950100,47069950100,"Census Tract 9501, Hardeman County, Tennessee",3851,321,3213,354,530,163
1400000US47069950200,47069950200,"Census Tract 9502, Hardeman County, Tennessee",6216,233,2367,220,3714,240
1400000US47069950300,47069950300,"Census Tract 9503, Hardeman County, Tennessee",4030,454,1744,272,2267,349
1400000US47069950400,47069950400,"Census Tract 9504, Hardeman County, Tennessee",5952,530,2951,393,2831,368
1400000US47069950500,47069950500,"Census Tract 9505, Hardeman County, Tennessee",4636,395,4091,390,341,142
1400000US47069950600,47069950600,"Census Tract 9506, Hardeman County, Tennessee",2970,315,1287,213,1645,300
1400000US47071920100,47071920100,"Census Tract 9201, Hardin County, Tennessee",3679,444,3533,399,99,116
1400000US47071920200,47071920200,"Census Tract 9202, Hardin County, Tennessee",5089,459,4846,463,99,86
1400000US47071920300,47071920300,"Census Tract 9203, Hardin County, Tennessee",3917,393,3360,398,359,133
1400000US47071920400,47071920400,"Census Tract 9204, Hardin County, Tennessee",4868,320,4592,316,186,150
1400000US47071920500,47071920500,"Census Tract 9205, Hardin County, Tennessee",5450,459,5376,460,0,127
1400000US47071920600,47071920600,"Census Tract 9206, Hardin County, Tennessee",2992,388,2822,372,56,61
